gerogeroR,IiyamaAkari,mjauemi,nippon_ukuraina,OKB1917,nvkePqkpk5P3Y50,Gurenko_Andrii,MichitoTsuruoka,Sz73B,ozawa_jimusho,jda1BekUDve1ccx,kamipapa_ro,FIFI_Egypt,KunisueNorito,yoniumuhibi,KanAugust,matsudaHI,KadotaRyusho,tezheya,rockfish31,iiduna_yutaka,Narodovlastiye,toshio_tamogami,naoyafujiwara,ichiroaisawa,kazzshi69,airi_deshi_555,rusbureau,mooncave3,soraplaza
1028673374279483392,1539709865915842561,1473200449734197254,1539985223747743744,2969950770,1421130809767911424,1115741648116314112,1539104969215062016,38363829,92967662,1150950664903655424,2851620121,4885642000,14621821,567945880,1535447313664966656,498570908,1486988374627930114,1130513895314132992,1078101423429017601,1306538721240428545,142724922,259464374,718608539241959424,1270120564582084609,1491762701441593345,1452876594574348289,1256373106983067649,1540647340431794176,4263448214
1449271537844973569,1396399322929909765,1517065081632157697,606488656,406099853,1530020109258870784,4449500132,138237212,2854782853,1467447313098768386,3177955526,2862904076,747953204,838327514258792449,1487701311542145026,277958953,1492567679206850562,747953204,1541524916163444736,476830734,2887555440,266932335,98409517,1430408219642372096,1411283600499040259,1317380682998378496,342463621,1163268009416257536,1519811397898719233,1505133149960900608
1247121391352045568,1506739015848202241,83114866,1315189624168308737,1541273920887832576,750631444574195712,1540925632762486784,1540650997810270209,830031926073257985,1367313370060263427,1143510926533914625,1392945974,1126680100609482753,1540146728589881344,1372548826414809089,1218004798412210176,981604696157802496,253568179,1349665581553782784,3241967269,1070706161156902913,2210692243,4806309258,1514871382873894912,1250327197178421249,78983417,899071264723095552,705320748,1442020752149024773,1541376916414173185
90095171,1101176376911048704,1261429230468050944,1479828513448669189,1491819142214995970,403364298,806699138892992512,1449555497070198790,709758761913561088,278792950,173417823,1168293673181646849,1541539560336662528,1523900547769958400,1525584069471240192,1345534000211709952,1375797014269599744,774733923884539904,1505893503611535361,870595453968015361,1531755457295314944,1269101297661120512,1008148943065083904,1486433434759098368,1476852626612682756,266677012,1247436126668775424,18436184,1489455075428732931,802817736346734592
1356427257590411264,1462922914391465991,1327515659375296514,1424163139533164551,892444888863711232,1310372601424797697,1541304128449949696,1458297701041590272,1086252648301395973,1526469972406304768,60789015,219269827,1174896244361052160,266510212,1541210255043883008,1488867687719575553,1539088558635438080,1206377859477987329,878599901948411904,374861287,1053955825310429185,1395212941583024134,427972587,1536204863713198081,838612792831688704,1408503230670147589,1239530305230237696,1522591645396393984,1412988770085863424,1509136290566275078
1291746134625357825,318310066,1532128397169934337,1541385437503115269,918402277055934464,1463054457051045895,1506872334988156928,1520651526624055296,1435615167174234115,554767722,2472576668,1302115657043984385,1135112095274397697,6665912,1516992052407324673,150111776,2943189432,1108688668745555968,1039291608,1251123160943976449,4904826686,723867065522622464,1537357264335810561,1541249575129710592,72796318,1027768345867640832,817585302051004417,2372291106,2703415585,1269456132042420224
15477953,1148049006766874625,1239188085868359688,1541031829591183367,1539127546868006918,227665703,1540219169396117504,1420727438401699842,119973532,186270980,948179386095738880,135752379,937291396733591554,1338904692600971264,1162701122814930944,1074229858832592896,1506586991500185608,1458678871969374208,1530695142923206656,117719407,248367027,135815168,1362165210874716161,1540727675857211398,218886562,1375490561583448066,2412965671,1265150689715515394,1540129038097715200,1093497158496444417
1541298827193626625,919079420047921153,1585153644,1494852981606739968,1375649888289976328,1531347560572432386,1536170693410164736,156580936,1539635123905507328,3256808119,1395259366027120640,137014851,472487173,1472486221515730949,215558794,250905466,997504024114016256,1502652229417041920,1208248751317348352,745556481756409858,1390066721860452353,591960378,1509909786107985921,1535226928507916288,244833249,559659877,1477270155570913284,1462761825024417798,1540854303786618881,2250615452
1025955860353171456,1539037716025049088,1150707749753278464,1541376916414173185,1540253280269631491,458950268,1374008311,268718574,1166627881163710464,1424915080630525955,840746042328997888,303682356,817734691314769920,1539894669731319808,285532891,1125371629754654720,784351297,1413666629762764800,3470663960,380922356,106025674,86727219,1527500289921929217,1514744550161809409,1725264871,1378213869965897728,3178489644,1537969480046850049,485373266,1394982834410909709
1104919504503500800,1541483941881794560,1247759394990768133,1541329686222888960,1502870859207577601,880117263671607296,1165424884702298112,1310536386114547712,2904706188,1430796577803698176,1363647192062300160,1467688870196445185,1541372719618752513,1425681103910703112,1392129151809646593,1092764654231642112,1350265397065428992,1444585669414645761,1116973819141316608,944483918480158720,1431808572665458688,1192811149252800518,1524479263256195073,1497850369493594112,1132454455717195777,482924582,1241500124997545985,101962081,1006530116825092097,303171463
1540452732439433216,1477084551575117824,1481486834,1437904988722778112,2255801030,1688004710,1491819142214995970,2554724838,203156974,238932001,1108688668745555968,1443496932387684355,1257064276587470850,806492050942111744,1387775584223305732,136469843,1336705639393976326,1413062744635412480,356065447,135472894,1533806806278893569,86502537,1214099953246539776,1149310714286227456,105755222,1501547515241324551,1346708334544474115,764110695814209536,1538990049198346240,1511286441707728908
2647697797,1541422140985073665,1091892181516730368,1474337317691473920,1499231926208831493,272176134,1541267103550160896,66951993,139657126,1454646607605997572,841545334824165376,177467347,158243037,573414592,96724691,137858154,1346096338916798466,1305036478003572736,4391370673,91016832,147168357,1084320197308116992,1262209548929994754,1527496767175938049,399097629,77150621,1491447399721873408,1100590118727868416,1396002713301704708,1539163103216029696
711686009365213184,989655947701243904,106659695,287056967,1450480249381134338,1503937371498180612,746275208,108760862,95781921,113066382,792234635463790593,210288471,925347847687487489,268241227,233667501,52095068,1264204757046099969,1251281006847356937,1541532326496444416,4483339333,1388524143826509825,1113947447749820416,1102547205594898433,1516276526903627777,831676475690455040,282870976,1219932850310434816,1538458222079594497,240276696,1541329686222888960
2425483580,1541475345811095554,1343878797867634688,3241781893,145632155,1087149770,1474972556625326084,1379959100314804225,1536319399661285377,1372867152126996483,268708331,582704737,1541522663343984640,1535070235052494848,1541229553435430912,186769784,785024702,1541372719618752513,2449379172,966990959186665472,1427623942102032389,1188664387923525632,2333076908,101217744,1295699263909801986,891861150396067841,1193885334292987905,1501424193748930560,3070348350,783669327945805825
918402277055934464,1478259758922878978,1496077482512252929,1488452135435968514,1230032549461671936,333884172,870518310605017088,141516178,1021547688,1540997274326556672,1507893512141828101,1496882511363727364,180327915,2275789237,109154765,132491686,1074705117402857477,501301920,2723876258,770218002889383937,260641531,1642135771,1541416494315081728,1452876594574348289,261747035,1514371037089374210,2275719438,1469665182490443776,96058753,1426697555925094403
307866024,1537506707810955264,1526781646594523136,4091569160,171393667,1142214402965245953,1537304093038809089,1107823831312273409,1161357705899995136,1337843894592053248,1455783340397588487,1239044397376786433,1138191643771695104,190905554,973797262836031488,1402300400179445767,1530111113291087872,1538021763082522624,1522192814997651456,1541273920887832576,1082279260084043776,1468785128688480256,937245821845700608,1525998638245109760,112418323,815243418,1739696052,891076343223406593,143356254,1484653343683526656
1208700139021291520,1101765373521616897,186527254,1505847066450223105,374527342,371221065,1188708477088059392,1237718538112000002,1438671599540981761,1187862001,1517688832866811905,965939245826256896,1417315030534553605,1205181574293024768,1344124285997076480,1539265621871013888,1406809121664471041,1517711572537610240,1526823701806579712,1360598361364041729,139728226,1507138045622964225,1540980523635740672,1401523415912050692,1116262108318932992,126532723,1416316042809249792,51892239,1381747176938696704,1182162155111452673
281125793,1534536962467434498,1233943359552544768,762045613676466176,1540917845030105089,976441284184305665,3180042792,192036389,988433771618684928,1507532710411087872,1264676421361790976,712194948,1526605815196487680,2829797294,1131076294236487682,1539779761102528756,2288762479,739333466353860608,972139558715338752,1491819142214995970,1438612392615628800,1216955356372320258,1380390257586135040,1413462068376707078,149161898,2175987452,1129291262941573120,1184073347253981190,1540740498742480896,570087612
1519499379971092480,2276352147,2851611336,1540916917392642049,1541021209009467392,1036555478384275456,1026102024767590401,16416364,959842032641490945,3119590646,1250424656114225159,1511709605537390594,1530832925113012224,122632799,1410167607618007047,1249002396652425216,1480170876167495680,1127315001692250112,1427537299500191748,1294197196322009088,1292258185949016064,2563644992,1227136071697235968,169963567,460964444,531909283,1443539931196891140,791636874670374912,2885400800,1473509854795157505
2811338438,1509203347366162440,1130851016,842560726124314624,1538479643434446848,69205565,165342730,1316028558213476353,1431160898257764355,1427427743898103821,137595483,172211761,1527696746733780992,1527446316929933315,1241381738074345472,439630102,1443066751512727554,1203994946522382337,1539709865915842561,1466687607031885828,1525506733782683649,1501074633587494913,1541411424819326982,1541207025782497280,107355778,1512080398884700167,1435786501900566528,1026464414,1540733086370889731,1536995425617469441
2282867245,926443705367609344,284637433,897024355565150208,947851904,1310103909977866246,814233186,1248221013780750336,1447789712798728192,1345664219648122880,1541372719618752513,1236529215765266441,1539037716025049088,1506103278311919620,264435952,184468388,309180310,1526605815196487680,1290257933243052032,918402277055934464,704933522826530816,264687609,1523981203027595264,1486346714650857476,2854517629,506088580,1273442452519542784,1532686142847713280,2208272076,1493774557907681280
916145519625347072,2919329294,1397447922627747843,1539618193396084736,281560366,915630953329942528,1539860191143149569,107087246,107687213,1541542742290944000,1452838005010358273,1164328235154280449,292676041,1508039487406116873,943373152251297792,192036389,1538500874875437057,1446991434158985216,742828274242314240,1497177193520132098,2955681355,1423625188667580416,1111920006772580358,1483659816061255681,1455838547076808709,1085064287540760577,44502620,1400816417381904388,1188347598,1539618193396084736
1509926418582421510,1241976637672927232,1035154340841906177,1504114293024845836,1541112415160455168,917771908858474496,1515231087273730049,1299492289270562817,1363103833895833602,123000924,1517711572537610240,734274201058578432,1423013679226839045,1527963837533675526,2788784953,1214031661718851584,1413341877072371716,318310066,883630086468939776,1540607647564853248,1294783618540216321,1345664219648122880,1527343062,732770177037664256,1063046559426740224,1394185598802415619,1019102197160656897,722316509100441600,1362787863121719302,493060272
1495011629851095040,3382981093,1193743472672395264,1132124697485643776,119029242,1509899472632889344,1541206337073188865,283550447,1103756328835538944,871657684063240192,1511358117916807168,1310372601424797697,1541483941881794560,1017425528985346049,1008971190931558400,1165446476035584000,1340572791582515201,1148049006766874625,436686479,1207670336516501504,144458808,928144499804577792,1524879116230459393,1539817457401339904,1515223498175574016,1004368340242972672,1159287433420103681,3008113921,1491987446208237572,124924035
520183418,1507542913232039936,2373242414,1541272261378048001,62795241,3731667084,131143238,1540605688820690944,337508313,2721349938,1497157914150436867,159756463,1167356122853851137,100452112,1345237415422611463,925235173624442882,1337021023300898819,1506085449873256450,1145233065213452289,1232792449954668544,1462050738616549379,1160764928505966592,1031384402901651456,767215824457207808,917737755198631939,104135079,1405047207875645442,1136483111246524416,1206873104296792064,1298549367754825729
1358529580345167873,1540002273740263424,232447571,1264377147306606592,761485457565687808,867559011826016256,1541206288876863488,162655689,79403729,72592557,1526823701806579712,2189720898,1148500443376451584,43842141,1251010299978674176,1375678655020429313,1071813136930336768,4337001,1531488116724596737,882901596715143168,7846022,491367643,4817537352,818447001901678592,1513760241946570756,97998732,138093229,2786888934,1523644246250889216,1500026734376144897
